basis_of_estimate,date,product,product_category,sector,CO2,CO2_3m_mean,CO2_12m_mean,YoY_change_percent_1m,YoY_change_percent_3m_mean,YoY_change_absolute_1m,YoY_change_absolute_3m_mean,include_in_totals,unit
predicted based on output,2024-03-31,Steam Coal,Coal,Power Industry,350.55201943545217,355.4190795339461,361.08322284662313,0.007174065844050448,0.07576369185559728,2.496969843129591,25.03139102506958,TRUE,MtCO2/month
predicted based on output,2024-04-30,Steam Coal,Coal,Power Industry,307.98602683960314,338.57907194634663,361.46710024277166,0.015184047646090715,0.04479923382718676,4.606528753782186,14.517701125750534,TRUE,MtCO2/month
predicted based on output,2024-05-31,Steam Coal,Coal,Power Industry,312.0211601886278,323.51973548789437,360.6227768409641,-0.03145052050390662,-0.0031105390618821893,-10.131880821690913,-1.0094607415930454,TRUE,MtCO2/month
predicted based on output,2024-06-30,Steam Coal,Coal,Power Industry,335.49783489790553,318.5016739753788,358.6735325296442,-0.06517599298311261,-0.029373890665956304,-23.390931735838876,-9.638761267915868,TRUE,MtCO2/month
predicted based on output,2024-07-31,Steam Coal,Coal,Power Industry,395.6192095189353,347.7127348684895,357.1883817442631,-0.043106050459420175,-0.04691222259026884,-17.82180942457296,-17.11487399403427,TRUE,MtCO2/month
predicted based on output,2024-08-31,Steam Coal,Coal,Power Industry,425.7920936468394,385.63637935456006,358.47490061100143,0.03762173975469274,-0.02179324513197134,15.438226400859946,-8.59150491985065,TRUE,MtCO2/month
predicted based on output,2024-09-30,Steam Coal,Coal,Power Industry,382.0019276186885,401.1377435948211,361.2687828642137,0.09620935295660082,0.026566403636005376,33.52658703854655,10.381001338277827,TRUE,MtCO2/month
predicted based on output,2001-11-30,Cement,Cement,Total,NA,NA,20.030044632646412,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2001-12-31,Cement,Cement,Total,23.256750566544092,23.256750566544092,23.256750566544092,NA,NA,NA,NA,TRUE,MtCO2/month
predicted based on output,2002-01-31,Cement,Cement,Total,NA,23.256750566544092,23.256750566544092,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2002-02-28,Cement,Cement,Total,NA,23.256750566544092,23.256750566544092,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2002-03-31,Cement,Cement,Total,NA,NA,23.256750566544092,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2002-04-30,Cement,Cement,Total,NA,NA,23.256750566544092,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2002-05-31,Cement,Cement,Total,NA,NA,23.256750566544092,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2002-06-30,Cement,Cement,Total,NA,NA,23.256750566544092,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2002-07-31,Cement,Cement,Total,NA,NA,23.256750566544092,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2002-08-31,Cement,Cement,Total,NA,NA,23.256750566544092,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2002-09-30,Cement,Cement,Total,NA,NA,23.256750566544092,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2002-10-31,Cement,Cement,Total,NA,NA,23.256750566544092,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2002-11-30,Cement,Cement,Total,NA,NA,23.256750566544092,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2002-12-31,Cement,Cement,Total,32.50871795179879,32.50871795179879,32.50871795179879,0.3978185756768653,0.3978185756768653,9.251967385254702,9.251967385254702,TRUE,MtCO2/month
predicted based on output,2003-01-31,Cement,Cement,Total,NA,32.50871795179879,32.50871795179879,NA,0.3978185756768653,NA,9.251967385254702,NA,MtCO2/month
predicted based on output,2003-02-28,Cement,Cement,Total,NA,32.50871795179879,32.50871795179879,NA,0.3978185756768653,NA,9.251967385254702,NA,MtCO2/month
predicted based on output,2003-03-31,Cement,Cement,Total,NA,NA,32.50871795179879,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2003-04-30,Cement,Cement,Total,NA,NA,32.50871795179879,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2003-05-31,Cement,Cement,Total,NA,NA,32.50871795179879,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2003-06-30,Cement,Cement,Total,NA,NA,32.50871795179879,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2003-07-31,Cement,Cement,Total,NA,NA,32.50871795179879,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2003-08-31,Cement,Cement,Total,NA,NA,32.50871795179879,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2003-09-30,Cement,Cement,Total,NA,NA,32.50871795179879,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2003-10-31,Cement,Cement,Total,NA,NA,32.50871795179879,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2003-11-30,Cement,Cement,Total,NA,NA,32.50871795179879,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2003-12-31,Cement,Cement,Total,45.5915009760307,45.5915009760307,45.5915009760307,0.40243921780089775,0.40243921780089775,13.082783024231908,13.082783024231908,TRUE,MtCO2/month
predicted based on output,2004-01-31,Cement,Cement,Total,NA,45.5915009760307,45.5915009760307,NA,0.40243921780089775,NA,13.082783024231908,NA,MtCO2/month
predicted based on output,2004-02-29,Cement,Cement,Total,NA,45.5915009760307,45.5915009760307,NA,0.40243921780089775,NA,13.082783024231908,NA,MtCO2/month
predicted based on output,2004-03-31,Cement,Cement,Total,NA,NA,45.5915009760307,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2004-04-30,Cement,Cement,Total,NA,NA,45.5915009760307,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2004-05-31,Cement,Cement,Total,NA,NA,45.5915009760307,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2004-06-30,Cement,Cement,Total,NA,NA,45.5915009760307,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2004-07-31,Cement,Cement,Total,NA,NA,45.5915009760307,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2004-08-31,Cement,Cement,Total,NA,NA,45.5915009760307,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2004-09-30,Cement,Cement,Total,NA,NA,45.5915009760307,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2004-10-31,Cement,Cement,Total,NA,NA,45.5915009760307,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2004-11-30,Cement,Cement,Total,NA,NA,45.5915009760307,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2004-12-31,Cement,Cement,Total,44.12895447349912,44.12895447349912,44.12895447349912,-0.032079367233390776,-0.032079367233390776,-1.4625465025315805,-1.4625465025315805,TRUE,MtCO2/month
predicted based on output,2005-01-31,Cement,Cement,Total,NA,44.12895447349912,44.12895447349912,NA,-0.032079367233390776,NA,-1.4625465025315805,NA,MtCO2/month
predicted based on output,2005-02-28,Cement,Cement,Total,NA,44.12895447349912,44.12895447349912,NA,-0.032079367233390776,NA,-1.4625465025315805,NA,MtCO2/month
predicted based on output,2005-03-31,Cement,Cement,Total,NA,NA,44.12895447349912,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2005-04-30,Cement,Cement,Total,NA,NA,44.12895447349912,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2005-05-31,Cement,Cement,Total,NA,NA,44.12895447349912,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2005-06-30,Cement,Cement,Total,NA,NA,44.12895447349912,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2005-07-31,Cement,Cement,Total,NA,NA,44.12895447349912,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2005-08-31,Cement,Cement,Total,NA,NA,44.12895447349912,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2005-09-30,Cement,Cement,Total,NA,NA,44.12895447349912,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2005-10-31,Cement,Cement,Total,NA,NA,44.12895447349912,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2005-11-30,Cement,Cement,Total,NA,NA,44.12895447349912,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2005-12-31,Cement,Cement,Total,36.765290253810896,36.765290253810896,36.765290253810896,-0.16686695407910346,-0.16686695407910346,-7.363664219688225,-7.363664219688225,TRUE,MtCO2/month
predicted based on output,2006-01-31,Cement,Cement,Total,NA,36.765290253810896,36.765290253810896,NA,-0.16686695407910346,NA,-7.363664219688225,NA,MtCO2/month
predicted based on output,2006-02-28,Cement,Cement,Total,NA,36.765290253810896,36.765290253810896,NA,-0.16686695407910346,NA,-7.363664219688225,NA,MtCO2/month
predicted based on output,2006-03-31,Cement,Cement,Total,NA,NA,36.765290253810896,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2006-04-30,Cement,Cement,Total,NA,NA,36.765290253810896,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2006-05-31,Cement,Cement,Total,NA,NA,36.765290253810896,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2006-06-30,Cement,Cement,Total,NA,NA,36.765290253810896,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2006-07-31,Cement,Cement,Total,NA,NA,36.765290253810896,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2006-08-31,Cement,Cement,Total,NA,NA,36.765290253810896,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2006-09-30,Cement,Cement,Total,NA,NA,36.765290253810896,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2006-10-31,Cement,Cement,Total,NA,NA,36.765290253810896,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2006-11-30,Cement,Cement,Total,NA,NA,36.765290253810896,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2006-12-31,Cement,Cement,Total,39.291105191178865,39.291105191178865,39.291105191178865,0.0687010742994516,0.0687010742994516,2.5258149373679686,2.5258149373679686,TRUE,MtCO2/month
predicted based on output,2007-01-31,Cement,Cement,Total,NA,39.291105191178865,39.291105191178865,NA,0.0687010742994516,NA,2.5258149373679686,NA,MtCO2/month
predicted based on output,2007-02-28,Cement,Cement,Total,NA,39.291105191178865,39.291105191178865,NA,0.0687010742994516,NA,2.5258149373679686,NA,MtCO2/month
predicted based on output,2007-03-31,Cement,Cement,Total,NA,NA,39.291105191178865,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2007-04-30,Cement,Cement,Total,NA,NA,39.291105191178865,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2007-05-31,Cement,Cement,Total,NA,NA,39.291105191178865,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2007-06-30,Cement,Cement,Total,NA,NA,39.291105191178865,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2007-07-31,Cement,Cement,Total,NA,NA,39.291105191178865,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2007-08-31,Cement,Cement,Total,NA,NA,39.291105191178865,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2007-09-30,Cement,Cement,Total,NA,NA,39.291105191178865,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2007-10-31,Cement,Cement,Total,NA,NA,39.291105191178865,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2007-11-30,Cement,Cement,Total,NA,NA,39.291105191178865,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2007-12-31,Cement,Cement,Total,45.11536501059705,45.11536501059705,45.11536501059705,0.14823354525353927,0.14823354525353927,5.824259819418188,5.824259819418188,TRUE,MtCO2/month
predicted based on output,2008-01-31,Cement,Cement,Total,NA,45.11536501059705,45.11536501059705,NA,0.14823354525353927,NA,5.824259819418188,NA,MtCO2/month
predicted based on output,2008-02-29,Cement,Cement,Total,NA,45.11536501059705,45.11536501059705,NA,0.14823354525353927,NA,5.824259819418188,NA,MtCO2/month
predicted based on output,2008-03-31,Cement,Cement,Total,NA,NA,45.11536501059705,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2008-04-30,Cement,Cement,Total,NA,NA,45.11536501059705,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2008-05-31,Cement,Cement,Total,NA,NA,45.11536501059705,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2008-06-30,Cement,Cement,Total,NA,NA,45.11536501059705,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2008-07-31,Cement,Cement,Total,NA,NA,45.11536501059705,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2008-08-31,Cement,Cement,Total,NA,NA,45.11536501059705,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2008-09-30,Cement,Cement,Total,NA,NA,45.11536501059705,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2008-10-31,Cement,Cement,Total,NA,NA,45.11536501059705,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2008-11-30,Cement,Cement,Total,NA,NA,45.11536501059705,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2008-12-31,Cement,Cement,Total,44.72533051373669,44.72533051373669,44.72533051373669,-0.008645269671845757,-0.008645269671845757,-0.3900344968603662,-0.3900344968603662,TRUE,MtCO2/month
predicted based on output,2009-01-31,Cement,Cement,Total,NA,44.72533051373669,44.72533051373669,NA,-0.008645269671845757,NA,-0.3900344968603662,NA,MtCO2/month
predicted based on output,2009-02-28,Cement,Cement,Total,NA,44.72533051373669,44.72533051373669,NA,-0.008645269671845757,NA,-0.3900344968603662,NA,MtCO2/month
predicted based on output,2009-03-31,Cement,Cement,Total,NA,NA,44.72533051373669,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2009-04-30,Cement,Cement,Total,NA,NA,44.72533051373669,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2009-05-31,Cement,Cement,Total,NA,NA,44.72533051373669,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2009-06-30,Cement,Cement,Total,NA,NA,44.72533051373669,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2009-07-31,Cement,Cement,Total,NA,NA,44.72533051373669,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2009-08-31,Cement,Cement,Total,NA,NA,44.72533051373669,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2009-09-30,Cement,Cement,Total,NA,NA,44.72533051373669,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2009-10-31,Cement,Cement,Total,NA,NA,44.72533051373669,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2009-11-30,Cement,Cement,Total,NA,NA,44.72533051373669,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2009-12-31,Cement,Cement,Total,50.21299177765465,50.21299177765465,50.21299177765465,0.12269694155155575,0.12269694155155575,5.487661263917964,5.487661263917964,TRUE,MtCO2/month
predicted based on output,2010-01-31,Cement,Cement,Total,NA,50.21299177765465,50.21299177765465,NA,0.12269694155155575,NA,5.487661263917964,NA,MtCO2/month
predicted based on output,2010-02-28,Cement,Cement,Total,NA,50.21299177765465,50.21299177765465,NA,0.12269694155155575,NA,5.487661263917964,NA,MtCO2/month
predicted based on output,2010-03-31,Cement,Cement,Total,NA,NA,50.21299177765465,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2010-04-30,Cement,Cement,Total,NA,NA,50.21299177765465,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2010-05-31,Cement,Cement,Total,NA,NA,50.21299177765465,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2010-06-30,Cement,Cement,Total,NA,NA,50.21299177765465,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2010-07-31,Cement,Cement,Total,NA,NA,50.21299177765465,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2010-08-31,Cement,Cement,Total,NA,NA,50.21299177765465,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2010-09-30,Cement,Cement,Total,NA,NA,50.21299177765465,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2010-10-31,Cement,Cement,Total,NA,NA,50.21299177765465,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2010-11-30,Cement,Cement,Total,NA,NA,50.21299177765465,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2010-12-31,Cement,Cement,Total,61.666402100622435,61.666402100622435,61.666402100622435,0.22809655265481865,0.22809655265481865,11.453410322967784,11.453410322967784,TRUE,MtCO2/month
predicted based on output,2011-01-31,Cement,Cement,Total,NA,61.666402100622435,61.666402100622435,NA,0.22809655265481865,NA,11.453410322967784,NA,MtCO2/month
predicted based on output,2011-02-28,Cement,Cement,Total,NA,61.666402100622435,61.666402100622435,NA,0.22809655265481865,NA,11.453410322967784,NA,MtCO2/month
predicted based on output,2011-03-31,Cement,Cement,Total,NA,NA,61.666402100622435,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2011-04-30,Cement,Cement,Total,NA,NA,61.666402100622435,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2011-05-31,Cement,Cement,Total,NA,NA,61.666402100622435,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2011-06-30,Cement,Cement,Total,NA,NA,61.666402100622435,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2011-07-31,Cement,Cement,Total,NA,NA,61.666402100622435,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2011-08-31,Cement,Cement,Total,NA,NA,61.666402100622435,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2011-09-30,Cement,Cement,Total,NA,NA,61.666402100622435,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2011-10-31,Cement,Cement,Total,NA,NA,61.666402100622435,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2011-11-30,Cement,Cement,Total,NA,NA,61.666402100622435,NA,NA,NA,NA,NA,MtCO2/month
predicted based on output,2011-12-31,Cement,Cement,Total,63.18919753496994,63.18919753496994,63.18919753496994,0.0246940859604996,0.0246940859604996,1.5227954343475076,1.5227954343475076,TRUE,MtCO2/month
predicted based on output,2012-01-31,Cement,Cement,Total,37.46829475046098,50.32874614271546,50.32874614271546,NA,-0.18385466918285698,NA,-11.337655957906975,TRUE,MtCO2/month
predicted based on output,2012-02-29,Cement,Cement,Total,42.0345163638876,47.56400288310617,47.56400288310617,NA,-0.22868853601196104,NA,-14.102399217516265,TRUE,MtCO2/month
predicted based on output,2012-03-31,Cement,Cement,Total,67.1035367542398,48.86878262286279,52.44888635088958,NA,NA,NA,NA,TRUE,MtCO2/month
predicted based on output,2012-04-30,Cement,Cement,Total,71.29076386150277,60.14293899321005,56.21726185301222,NA,NA,NA,NA,TRUE,MtCO2/month
predicted based on output,2012-05-31,Cement,Cement,Total,74.50244438942185,70.96558166838814,59.264792275747155,NA,NA,NA,NA,TRUE,MtCO2/month
predicted based on output,2012-06-30,Cement,Cement,Total,73.71950289161704,73.17090371418055,61.329750935157136,NA,NA,NA,NA,TRUE,MtCO2/month
predicted based on output,2012-07-31,Cement,Cement,Total,69.55474023937103,72.59222917346997,62.35787459818388,NA,NA,NA,NA,TRUE,MtCO2/month
predicted based on output,2012-08-31,Cement,Cement,Total,73.07724043998407,72.11716119032404,63.54891524727279,NA,NA,NA,NA,TRUE,MtCO2/month
predicted based on output,2012-09-30,Cement,Cement,Total,77.25305118486143,73.29501062140551,64.91932884103166,NA,NA,NA,NA,TRUE,MtCO2/month
predicted based on output,2012-10-31,Cement,Cement,Total,77.05234416872604,75.79421193119052,66.02233023445841,NA,NA,NA,NA,TRUE,MtCO2/month
predicted based on output,2012-11-30,Cement,Cement,Total,76.56291366515943,76.95610300624897,66.90071218701684,NA,NA,NA,NA,TRUE,MtCO2/month
predicted based on output,2012-12-31,Cement,Cement,Total,64.70131314644065,72.77219032677537,67.02672182130605,0.023929970160388336,0.151655554519458,1.512115611470712,9.582992791805431,TRUE,MtCO2/month
predicted based on output,2013-01-31,Cement,Cement,Total,52.414729331171145,64.5596520475904,68.27225803636524,0.3989088556138862,0.2827589994894939,14.946434580710168,14.230905904874945,TRUE,MtCO2/month
predicted based on output,2013-02-28,Cement,Cement,Total,34.97273722438236,50.69625990066472,67.68377644140647,-0.16799953348748664,0.0658535200507917,-7.061779139505241,3.132257017558551,TRUE,MtCO2/month
predicted based on output,2013-03-31,Cement,Cement,Total,66.19501527019251,51.194160608582,67.60806631773586,-0.013539099844687152,0.047584119368492495,-0.9085214840472844,2.3253779857192143,TRUE,MtCO2/month
predicted based on output,2013-04-30,Cement,Cement,Total,82.53882696942999,61.23552648800162,68.54540491006313,0.15777728416234882,0.01816651319475615,11.248063107927223,1.092587494791566,TRUE,MtCO2/month
predicted based on output,2013-05-31,Cement,Cement,Total,82.92989151679335,77.22124458547195,69.24769217067742,0.11311638425340109,0.08815066078533129,8.427447127371494,6.255662917083811,TRUE,MtCO2/month
predicted based on output,2013-06-30,Cement,Cement,Total,84.59938315682959,83.35603388101764,70.15434885944514,0.147584829501743,0.13919645172925743,10.879880265212549,10.185130166837084,TRUE,MtCO2/month
predicted based on output,2013-07-31,Cement,Cement,Total,77.45262208880443,81.66063225414246,70.81250568023125,0.11354915311671099,0.12492250457004395,7.8978818494334035,9.068403080672482,TRUE,MtCO2/month
predicted based on output,2013-08-31,Cement,Cement,Total,79.49518608908419,80.51573044490607,71.34733448432293,0.08782413800054423,0.11645729138474281,6.417945649100119,8.398569254582029,TRUE,MtCO2/month
predicted based on output,2013-09-30,Cement,Cement,Total,83.26009764589715,80.06930194126193,71.84792168940923,0.0777580479852018,0.09242499949755123,6.0070464610357135,6.774291319856417,TRUE,MtCO2/month
predicted based on output,2013-10-31,Cement,Cement,Total,85.13187875720328,82.62905416406154,72.521216238449,0.10485773892595684,0.09017630843732505,8.079534588477244,6.834842232871026,TRUE,MtCO2/month
predicted based on output,2013-11-30,Cement,Cement,Total,81.52803660632266,83.30667100314103,72.93497648354594,0.06485023496986697,0.08252195405965912,4.96512294116323,6.350567996892067,TRUE,MtCO2/month
predicted based on output,2013-12-31,Cement,Cement,Total,78.6308444543904,81.76358660597211,74.09577075920842,0.21528977744891464,0.12355538893115448,13.929531307949745,8.991396279196735,TRUE,MtCO2/month
predicted based on output,2014-01-31,Cement,Cement,Total,44.288772867075735,68.1492179759296,73.4186077205338,-0.15503192647916408,0.05560076323975749,-8.12595646409541,3.589565928339198,TRUE,MtCO2/month
predicted based on output,2014-02-28,Cement,Cement,Total,44.288772867075735,55.73613006284729,74.19494402409158,0.2663799399778868,0.09941305674339262,9.316035642693379,5.039870162182567,TRUE,MtCO2/month
predicted based on output,2014-03-31,Cement,Cement,Total,76.1421500034544,54.90656524586863,75.02387191853008,0.150270147875335,0.07251617358610019,9.94713473326189,3.7124046372866246,TRUE,MtCO2/month
predicted based on output,2014-04-30,Cement,Cement,Total,82.78359451551842,67.73817246201618,75.04426921403744,0.0029654837011323654,0.10619074166511289,0.24476754608842555,6.502645974014563,TRUE,MtCO2/month
predicted based on output,2014-05-31,Cement,Cement,Total,87.06633385665805,81.99735945854363,75.3889727423595,0.04987878633637277,0.06184975259995018,4.136442339864701,4.776114873071677,TRUE,MtCO2/month
predicted based on output,2014-06-30,Cement,Cement,Total,86.63664149475807,85.49552328897818,75.55874427052021,0.024081243407553243,0.025666881068435288,2.0372583379284777,2.1394894079605393,TRUE,MtCO2/month
predicted based on output,2014-07-31,Cement,Cement,Total,82.92929455152152,85.54408996764587,76.0151336424133,0.07070996842996147,0.04755605738414315,5.47667246271709,3.883457713503418,TRUE,MtCO2/month
predicted based on output,2014-08-31,Cement,Cement,Total,82.28535389461783,83.95042998029913,76.24764762620777,0.03509857568490893,0.042658739061472106,2.790167805533642,3.434699535393065,TRUE,MtCO2/month
predicted based on output,2014-09-30,Cement,Cement,Total,83.9154940700502,83.04338083872985,76.3022639948872,0.007871674940142848,0.037143809492053315,0.6553964241530537,2.974078897467919,TRUE,MtCO2/month
predicted based on output,2014-10-31,Cement,Cement,Total,85.7140322195269,83.97162672806498,76.35077678341416,0.00683825460946208,0.01624818990833088,0.5821534623236175,1.342572564003433,TRUE,MtCO2/month
predicted based on output,2014-11-30,Cement,Cement,Total,80.581104955163525,83.40354374824688,76.27186581248424,-0.011614797688942469,0.0011628449911555983,-0.946931651159133,0.09687274510584132,TRUE,MtCO2/month
predicted based on output,2014-12-31,Cement,Cement,Total,75.2540829581047,80.5164067109317,75.9904690211271,-0.042944489782815176,-0.015253488096733103,-3.3767614962856953,-1.2471798950404036,TRUE,MtCO2/month
predicted based on output,2015-01-31,Cement,Cement,Total,48.54844931484747,68.12787907603857,76.3454420584414,0.09617959974994861,-3.1312024590757215e-4,4.2596764477717315,-0.021338899891034657,TRUE,MtCO2/month
predicted based on output,2015-02-28,Cement,Cement,Total,48.54844931484747,57.45032719593321,76.70041509575572,0.09617959974994861,0.03075558226150643,4.2596764477717315,1.714197133085925,TRUE,MtCO2/month
predicted based on output,2015-03-31,Cement,Cement,Total,60.4916215841607,52.52950673795188,75.3962043941479,-0.2055435579187569,-0.043292791987122325,-15.650528419293707,-2.3770585079167503,TRUE,MtCO2/month
predicted based on output,2015-04-30,Cement,Cement,Total,76.68849365140191,61.90952151680336,74.88827932213819,-0.07362691726286341,-0.0860467699875016,-6.095100864116503,-5.8286509452128215,TRUE,MtCO2/month
predicted based on output,2015-05-31,Cement,Cement,Total,81.45574562180819,72.87862028579026,74.42073030256738,-0.06444038684443598,-0.11120771733342993,-5.610588234849857,-9.118739172753365,TRUE,MtCO2/month
predicted based on output,2015-06-30,Cement,Cement,Total,80.94642855150518,79.69688927490509,73.94654589062964,-0.06567905732584489,-0.06782383206748122,-5.690212943252888,-5.798634014073087,TRUE,MtCO2/month
predicted based on output,2015-07-31,Cement,Cement,Total,78.60533772293257,80.33583729874864,73.58621615491388,-0.052140282296777585,-0.06088383979380774,-4.323956828588948,-5.208252668897231,TRUE,MtCO2/month
predicted based on output,2015-08-31,Cement,Cement,Total,79.13711924825255,79.56296184089676,73.32386326771677,-0.03825996361876505,-0.05226260473510369,-3.1482346463652817,-4.3874681394023725,TRUE,MtCO2/month
predicted based on output,2015-09-30,Cement,Cement,Total,80.24376986015444,79.3287422771132,73.01788625022547,-0.0437550210552381,-0.04473130217121668,-3.671724209895757,-3.7146385616166526,TRUE,MtCO2/month
predicted based on output,2015-10-31,Cement,Cement,Total,82.44280799637137,80.60789903492612,72.74528423162917,-0.03816439547234718,-0.0400579079411193,-3.271224223155528,-3.3637276931388556,TRUE,MtCO2/month
predicted based on output,2015-11-30,Cement,Cement,Total,73.60082059787408,78.76246615146663,72.16359386852172,-0.08662433161190053,-0.05564604797596273,-6.980284357289449,-4.641077596780249,TRUE,MtCO2/month
predicted based on output,2015-12-31,Cement,Cement,Total,73.9743455616457,76.67265805196372,72.05694908548347,-0.017005554332134354,-0.04773870091803434,-1.279737396458998,-3.843748658967982,TRUE,MtCO2/month
predicted based on output,2016-01-31,Cement,Cement,Total,43.962017793840175,63.84572798445332,71.67474645873286,-0.09447122587300916,-0.06285460738922866,-4.586431521007292,-4.2821510915852485,TRUE,MtCO2/month
predicted based on output,2016-02-29,Cement,Cement,Total,43.962017793840175,53.96612704977535,71.29254383198226,-0.09447122587300916,-0.06064717672146691,-4.586431521007292,-3.4842001461578604,TRUE,MtCO2/month
predicted based on output,2016-03-31,Cement,Cement,Total,75.48867079164265,54.470902126441,72.54229793260575,0.24791944429224588,0.036958188055599805,14.99704920748195,1.94139538848912,TRUE,MtCO2/month
predicted based on output,2016-04-30,Cement,Cement,Total,79.44609757217455,66.29892871921912,72.7720982593368,0.035958509412216566,0.07090035740664535,2.757603920772638,4.389407202415761,TRUE,MtCO2/month
