station_code,station_name,ProvinceZH,CityZH,Lon,Lat,对照点,Fenwei,Province,CityEN,designation,YRD,PRD,keyregion,GADM_ID_2,CityID,CityGADM,NAME_2,keyregion2018
1764A,东明,辽宁,本溪,123.7669,41.2864,N,FALSE,Liaoning,Benxi,none,FALSE,FALSE,none,197,216,197,Benxi,
1763A,彩屯,辽宁,本溪,123.7308,41.3047,N,FALSE,Liaoning,Benxi,none,FALSE,FALSE,none,197,216,197,Benxi,
1762A,溪湖,辽宁,本溪,123.7528,41.3369,N,FALSE,Liaoning,Benxi,none,FALSE,FALSE,none,197,216,197,Benxi,
1761A,大峪,辽宁,本溪,123.8436,41.3283,N,FALSE,Liaoning,Benxi,none,FALSE,FALSE,none,197,216,197,Benxi,
1760A,沈抚新城,辽宁,抚顺,123.7117,41.8417,N,FALSE,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,
1759A,大伙房水库,辽宁,抚顺,124.0878,41.8864,N,FALSE,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,
1758A,新抚区,辽宁,抚顺,123.9,41.8594,N,FALSE,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,
1768A,开发区,辽宁,锦州,121.045,40.8333,N,FALSE,Liaoning,Jinzhou,neighbor2,FALSE,FALSE,none,204,300,204,Jinzhou,
1757A,东洲区,辽宁,抚顺,124.0383,41.8625,N,FALSE,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,
1755A,望花区,辽宁,抚顺,123.81,41.8469,N,FALSE,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,
1754A,千山,辽宁,鞍山,123.1289,41.0228,Y,FALSE,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,
1753A,明达新区,辽宁,鞍山,123.0156,41.0831,N,FALSE,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,
1752A,铁西工业园区,辽宁,鞍山,122.9481,41.0833,N,FALSE,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,
1751A,铁西三道街,辽宁,鞍山,122.9642,41.0971,N,FALSE,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,
1750A,太平,辽宁,鞍山,123.0485,41.1442,N,FALSE,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,
1749A,太阳城,辽宁,鞍山,123.011,41.0931,N,FALSE,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,
1748A,深沟寺,辽宁,鞍山,123.044,41.1196,N,FALSE,Liaoning,Anshan,none,FALSE,FALSE,none,196,367,196,Anshan,
1747A,松山路,内蒙古,赤峰,119.2719,42.0317,N,FALSE,Nei Mongol,Chifeng,none,FALSE,FALSE,none,212,324,212,Chifeng,
1746A,天义路,内蒙古,赤峰,118.8789,42.2556,N,FALSE,Nei Mongol,Chifeng,none,FALSE,FALSE,none,212,324,212,Chifeng,
1756A,顺城区,辽宁,抚顺,123.9169,41.8828,N,FALSE,Liaoning,Fushun,none,FALSE,FALSE,none,201,219,201,Fushun,
1769A,百股街道,辽宁,锦州,121.2008,41.1219,N,FALSE,Liaoning,Jinzhou,neighbor2,FALSE,FALSE,none,204,300,204,Jinzhou,
1770A,天安街道,辽宁,锦州,121.1178,41.1222,N,FALSE,Liaoning,Jinzhou,neighbor2,FALSE,FALSE,none,204,300,204,Jinzhou,
1771A,北湖公园,辽宁,锦州,121.1303,41.1386,N,FALSE,Liaoning,Jinzhou,neighbor2,FALSE,FALSE,none,204,300,204,Jinzhou,
1791A,红岗区,黑龙江,大庆,124.8847,46.3991,N,FALSE,Heilongjiang,Daqing,none,FALSE,FALSE,none,112,48,112,Suihua,
1790A,龙凤区,黑龙江,大庆,125.112,46.528,N,FALSE,Heilongjiang,Daqing,none,FALSE,FALSE,none,112,48,112,Suihua,
1789A,大同区,黑龙江,大庆,124.8354,46.0347,N,FALSE,Heilongjiang,Daqing,none,FALSE,FALSE,none,112,48,112,Suihua,
1788A,第一中学,黑龙江,牡丹江,129.6386,44.5462,N,FALSE,Heilongjiang,Mudanjiang,none,FALSE,FALSE,none,108,249,108,Mudanjiang,
1787A,机车工厂,黑龙江,牡丹江,129.6459,44.6104,N,FALSE,Heilongjiang,Mudanjiang,none,FALSE,FALSE,none,108,249,108,Mudanjiang,
1786A,第一医院,黑龙江,牡丹江,129.5902,44.5952,N,FALSE,Heilongjiang,Mudanjiang,none,FALSE,FALSE,none,108,249,108,Mudanjiang,
1785A,文化广场,黑龙江,牡丹江,129.6115,44.5782,N,FALSE,Heilongjiang,Mudanjiang,none,FALSE,FALSE,none,108,249,108,Mudanjiang,
1784A,环保大楼,黑龙江,牡丹江,129.61,44.561,N,FALSE,Heilongjiang,Mudanjiang,none,FALSE,FALSE,none,108,249,108,Mudanjiang,
1783A,市环境监测站,黑龙江,齐齐哈尔,123.945,47.2988,N,FALSE,Heilongjiang,Qiqihar,none,FALSE,FALSE,none,109,345,109,Qiqihar,
1782A,富区环保局(停运191231),黑龙江,齐齐哈尔,123.6261,47.203,Y,FALSE,Heilongjiang,Qiqihar,none,FALSE,FALSE,none,109,345,109,Qiqihar,
1781A,农牧车辆厂,黑龙江,齐齐哈尔,123.9483,47.3227,N,FALSE,Heilongjiang,Qiqihar,none,FALSE,FALSE,none,109,345,109,Qiqihar,
1780A,中心广场,黑龙江,齐齐哈尔,123.9305,47.3386,N,FALSE,Heilongjiang,Qiqihar,none,FALSE,FALSE,none,109,345,109,Qiqihar,
1779A,安居小区,黑龙江,齐齐哈尔,123.9305,47.3636,N,FALSE,Heilongjiang,Qiqihar,none,FALSE,FALSE,none,109,345,109,Qiqihar,
1778A,丰满,吉林,吉林,126.6772,43.7256,Y,FALSE,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,
1776A,江南公园,吉林,吉林,126.55,43.8256,N,FALSE,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,
1775A,江北,吉林,吉林,126.5786,43.8947,N,FALSE,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,
1774A,电力学院,吉林,吉林,126.4978,43.8228,N,FALSE,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,
1773A,东局子,吉林,吉林,126.5844,43.8358,N,FALSE,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,
1772A,哈达湾,吉林,吉林,126.555,43.8875,N,FALSE,Jilin,Jilin,none,FALSE,FALSE,none,190,100,190,Jilin,
1416A,天生,重庆,重庆,106.424,29.8264,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1639A,峄城区政府,山东,枣庄,117.5852,34.7745,N,FALSE,Shandong,Zaozhuang,neighbor1,FALSE,FALSE,none,260,225,260,Zaozhuang,
1637A,市中区政府,山东,枣庄,117.5564,34.864,N,FALSE,Shandong,Zaozhuang,neighbor1,FALSE,FALSE,none,260,225,260,Zaozhuang,
1461A,拉萨火车站,西藏,拉萨,91.0834,29.6292,N,FALSE,Xizang,Lhasa,none,FALSE,FALSE,none,313,160,313,Lhasa,
1460A,区辐射站,西藏,拉萨,90.9798,29.6588,N,FALSE,Xizang,Lhasa,none,FALSE,FALSE,none,313,160,313,Lhasa,
1459A,西藏大学,西藏,拉萨,91.1774,29.6541,N,FALSE,Xizang,Lhasa,none,FALSE,FALSE,none,313,160,313,Lhasa,
1458A,区监测站,西藏,拉萨,91.0874,29.6475,N,FALSE,Xizang,Lhasa,none,FALSE,FALSE,none,313,160,313,Lhasa,
1457A,市环保局,西藏,拉萨,91.1221,29.6747,N,FALSE,Xizang,Lhasa,none,FALSE,FALSE,none,313,160,313,Lhasa,
1456A,八廓街,西藏,拉萨,91.1319,29.6514,N,FALSE,Xizang,Lhasa,none,FALSE,FALSE,none,313,160,313,Lhasa,
1462A,高压开关厂,陕西,西安,108.882,34.2749,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1455A,碧鸡广场,云南,昆明,102.638,25.0359,N,FALSE,Yunnan,Kunming,none,FALSE,FALSE,none,325,154,325,Kunming,
1453A,东风东路,云南,昆明,102.722,25.0405,N,FALSE,Yunnan,Kunming,none,FALSE,FALSE,none,325,154,325,Kunming,
1452A,龙泉镇,云南,昆明,102.728,25.0836,N,FALSE,Yunnan,Kunming,none,FALSE,FALSE,none,325,154,325,Kunming,
1451A,西山森林公园(对照点),云南,昆明,102.625,24.9624,Y,FALSE,Yunnan,Kunming,none,FALSE,FALSE,none,325,154,325,Kunming,
1450A,呈贡新区,云南,昆明,102.821,24.8885,N,FALSE,Yunnan,Kunming,none,FALSE,FALSE,none,325,154,325,Kunming,
1449A,关上,云南,昆明,102.743,25.0124,Y,FALSE,Yunnan,Kunming,none,FALSE,FALSE,none,325,154,325,Kunming,
1638A,薛城环保局,山东,枣庄,117.2852,34.7837,N,FALSE,Shandong,Zaozhuang,neighbor1,FALSE,FALSE,none,260,225,260,Zaozhuang,
1454A,金鼎山,云南,昆明,102.681,25.067,N,FALSE,Yunnan,Kunming,none,FALSE,FALSE,none,325,154,325,Kunming,
1446A,新华路,贵州,贵阳,106.7164,26.5697,N,FALSE,Guizhou,Guiyang,none,FALSE,FALSE,none,80,270,80,Guiyang,
1463A,兴庆小区,陕西,西安,108.993,34.2629,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1465A,小寨,陕西,西安,108.94,34.2324,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1479A,铁路设计院,甘肃,兰州,103.831,36.0464,N,FALSE,Gansu,Lanzhou,none,FALSE,FALSE,none,35,79,35,Lanzhou,
1478A,生物制品所,甘肃,兰州,103.841,36.0725,N,FALSE,Gansu,Lanzhou,none,FALSE,FALSE,none,35,79,35,Lanzhou,
1477A,榆中兰大校区(对照点),甘肃,兰州,104.148,35.94,Y,FALSE,Gansu,Lanzhou,none,FALSE,FALSE,none,35,79,35,Lanzhou,
1476A,兰炼宾馆,甘肃,兰州,103.631,36.1031,N,FALSE,Gansu,Lanzhou,none,FALSE,FALSE,none,35,79,35,Lanzhou,
1475A,职工医院（20181115停运）,甘肃,兰州,103.7222,36.0812,N,FALSE,Gansu,Lanzhou,none,FALSE,FALSE,none,35,79,35,Lanzhou,
1474A,广运潭,陕西,西安,109.043,34.3274,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1464A,纺织城,陕西,西安,109.06,34.2572,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1473A,曲江文化产业集团,陕西,西安,108.985,34.1978,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1471A,临潼区,陕西,西安,109.2186,34.3731,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1470A,阎良区,陕西,西安,109.2,34.6575,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1469A,长安区,陕西,西安,108.906,34.1546,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1468A,经开区,陕西,西安,108.935,34.3474,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1467A,高新西区,陕西,西安,108.883,34.2303,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1466A,市人民体育场,陕西,西安,108.954,34.2713,N,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1472A,草滩,陕西,西安,108.869,34.378,Y,TRUE,Shaanxi,Xi'an,none,FALSE,FALSE,Fenwei,241,305,241,Xi'an,Fenwei
1445A,红边门,贵州,贵阳,106.7105,26.6009,N,FALSE,Guizhou,Guiyang,none,FALSE,FALSE,none,80,270,80,Guiyang,
1444A,中院村,贵州,贵阳,106.6948,26.5155,N,FALSE,Guizhou,Guiyang,none,FALSE,FALSE,none,80,270,80,Guiyang,
1443A,碧云窝,贵州,贵阳,106.6554,26.4364,N,FALSE,Guizhou,Guiyang,none,FALSE,FALSE,none,80,270,80,Guiyang,
1431A,金泉两河,四川,成都,103.97275,30.72358333,N,FALSE,Sichuan,Chengdu,none,FALSE,FALSE,none,275,142,275,Chengdu,
1430A,南泉(停运161119),重庆,重庆,106.591,29.4272,Y,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1429A,鱼新街,重庆,重庆,106.513,29.389,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1428A,蔡家,重庆,重庆,106.452,29.709,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1427A,礼嘉,重庆,重庆,106.562,29.6453,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1426A,新山村,重庆,重庆,106.468,29.4892,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1425A,空港,重庆,重庆,106.617,29.7125,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1423A,解放碑(停运170928),重庆,重庆,106.571,29.5642,Y,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1422A,白市驿,重庆,重庆,106.364,29.4822,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1421A,茶园,重庆,重庆,106.634,29.4892,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1420A,唐家沱,重庆,重庆,106.65,29.6219,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1419A,南坪,重庆,重庆,106.54,29.5186,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1418A,虎溪,重庆,重庆,106.296,29.5983,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1424A,杨家坪(停运161118),重庆,重庆,106.512,29.5164,Y,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1432A,十里店,四川,成都,104.176,30.6872,N,FALSE,Sichuan,Chengdu,none,FALSE,FALSE,none,275,142,275,Chengdu,
1433A,三瓦窑,四川,成都,104.079,30.5706,N,FALSE,Sichuan,Chengdu,none,FALSE,FALSE,none,275,142,275,Chengdu,
1442A,燕子冲,贵州,贵阳,106.7487,26.6343,N,FALSE,Guizhou,Guiyang,none,FALSE,FALSE,none,80,270,80,Guiyang,
1441A,鉴湖路,贵州,贵阳,106.6243,26.6266,N,FALSE,Guizhou,Guiyang,none,FALSE,FALSE,none,80,270,80,Guiyang,
1440A,市环保站,贵州,贵阳,106.6971,26.5689,N,FALSE,Guizhou,Guiyang,none,FALSE,FALSE,none,80,270,80,Guiyang,
1439A,马鞍山,贵州,贵阳,106.6856,26.6029,N,FALSE,Guizhou,Guiyang,none,FALSE,FALSE,none,80,270,80,Guiyang,
1438A,灵岩寺,四川,成都,103.613,31.0283,Y,FALSE,Sichuan,Chengdu,none,FALSE,FALSE,none,289,142,289,Ngawa Tibetan and Qiang,
1437A,君平街,四川,成都,104.054,30.6578,N,FALSE,Sichuan,Chengdu,none,FALSE,FALSE,none,289,142,289,Ngawa Tibetan and Qiang,
1436A,草堂寺（已停运）,四川,成都,104.026,30.6544,N,FALSE,Sichuan,Chengdu,none,FALSE,FALSE,none,289,142,289,Ngawa Tibetan and Qiang,
1435A,梁家巷,四川,成都,104.074,30.685,N,FALSE,Sichuan,Chengdu,none,FALSE,FALSE,none,289,142,289,Ngawa Tibetan and Qiang,
1434A,沙河铺,四川,成都,104.1113889,30.63,N,FALSE,Sichuan,Chengdu,none,FALSE,FALSE,none,289,142,289,Ngawa Tibetan and Qiang,
1480A,市环境监测站,青海,西宁,101.748,36.6428,N,FALSE,Qinghai,Xining,none,FALSE,FALSE,none,234,306,234,Xining,
1481A,省医药仓库,青海,西宁,101.749,36.6922,Y,FALSE,Qinghai,Xining,none,FALSE,FALSE,none,234,306,234,Xining,
1447A,太慈桥,贵州,贵阳,106.6867,26.5495,N,FALSE,Guizhou,Guiyang,none,FALSE,FALSE,none,80,270,80,Guiyang,
1483A,第五水厂,青海,西宁,101.524,36.6867,Y,FALSE,Qinghai,Xining,none,FALSE,FALSE,none,234,306,234,Xining,
1636A,三金集团,山东,淄博,117.8512,36.8041,N,FALSE,Shandong,Zibo,26+2,FALSE,FALSE,none,261,185,261,Zibo,2+26
1618A,沂河小区,山东,临沂,118.3418,35.0573,N,FALSE,Shandong,Linyi,neighbor1,FALSE,FALSE,none,253,11,253,Linyi,
1617A,日升国际,山东,济南,117.715,36.2081,Y,FALSE,Shandong,Jinan,26+2,FALSE,FALSE,none,249,184,249,Jinan,2+26
1615A,植物油厂(停运170603),山东,济南,117.685,36.205,Y,FALSE,Shandong,Jinan,26+2,FALSE,FALSE,none,249,184,249,Jinan,2+26
1614A,清源山,福建,泉州,118.6108,24.9617,Y,FALSE,Fujian,Quanzhou,none,FALSE,FALSE,none,25,212,25,Quanzhou,
1613A,万安,福建,泉州,118.6663,24.9424,N,FALSE,Fujian,Quanzhou,none,FALSE,FALSE,none,25,212,25,Quanzhou,
1619A,鲁南制药厂,山东,临沂,118.295,35.0583,N,FALSE,Shandong,Linyi,neighbor1,FALSE,FALSE,none,253,11,253,Linyi,
1612A,津头埔,福建,泉州,118.5972,24.8978,N,FALSE,Fujian,Quanzhou,none,FALSE,FALSE,none,25,212,25,Quanzhou,
1610A,东城区,辽宁,葫芦岛,120.8631,40.7736,N,FALSE,Liaoning,Huludao,neighbor2,FALSE,FALSE,none,203,286,203,Huludao,
1609A,新区,辽宁,葫芦岛,120.8478,40.715,N,FALSE,Liaoning,Huludao,neighbor2,FALSE,FALSE,none,203,286,203,Huludao,
1608A,化工街,辽宁,葫芦岛,120.8392,40.7514,N,FALSE,Liaoning,Huludao,neighbor2,FALSE,FALSE,none,203,286,203,Huludao,
1607A,龙港区,辽宁,葫芦岛,120.9092,40.7136,N,FALSE,Liaoning,Huludao,neighbor2,FALSE,FALSE,none,203,286,203,Huludao,
1606A,新生街道,辽宁,盘锦,121.835,41.1042,N,FALSE,Liaoning,Panjin,neighbor2,FALSE,FALSE,none,206,241,206,Panjin,
1605A,兴隆台,辽宁,盘锦,122.0539,41.0903,N,FALSE,Liaoning,Panjin,neighbor2,FALSE,FALSE,none,206,241,206,Panjin,
1611A,涂山街,福建,泉州,118.5819,24.9117,N,FALSE,Fujian,Quanzhou,none,FALSE,FALSE,none,25,212,25,Quanzhou,
1604A,开发区,辽宁,盘锦,122.0247,41.1556,N,FALSE,Liaoning,Panjin,neighbor2,FALSE,FALSE,none,206,241,206,Panjin,
1620A,新光毛纺厂,山东,临沂,118.2764,34.9817,N,FALSE,Shandong,Linyi,neighbor1,FALSE,FALSE,none,253,11,253,Linyi,
1622A,儿童乐园,山东,德州,116.3061,37.4664,N,FALSE,Shandong,Dezhou,26+2,FALSE,FALSE,none,246,117,246,Dezhou,2+26
1627A,党校(20190222停运),山东,聊城,115.9835,36.4796,Y,FALSE,Shandong,Liaocheng,26+2,FALSE,FALSE,none,252,344,252,Liaocheng,2+26
1482A,四陆医院,青海,西宁,101.834,36.5819,N,FALSE,Qinghai,Xining,none,FALSE,FALSE,none,234,306,234,Xining,
1628A,市环保局,山东,滨州,118.0062,37.3803,N,FALSE,Shandong,Binzhou,26+2,FALSE,FALSE,none,245,174,245,Binzhou,2+26
1629A,第二水厂,山东,滨州,118.0018,37.3617,N,FALSE,Shandong,Binzhou,26+2,FALSE,FALSE,none,245,174,245,Binzhou,2+26
1630A,北中新校,山东,滨州,117.9776,37.393,N,FALSE,Shandong,Binzhou,26+2,FALSE,FALSE,none,245,174,245,Binzhou,2+26
1631A,人民公园,山东,淄博,118.0482,36.8088,N,FALSE,Shandong,Zibo,26+2,FALSE,FALSE,none,261,185,261,Zibo,2+26
1621A,河东保险公司,山东,临沂,118.4023,35.0896,N,FALSE,Shandong,Linyi,neighbor1,FALSE,FALSE,none,253,11,253,Linyi,
1632A,东风化工厂(停运201108),山东,淄博,118.0448,36.838,Y,FALSE,Shandong,Zibo,26+2,FALSE,FALSE,none,261,185,261,Zibo,2+26
1634A,气象站,山东,淄博,117.9544,36.6377,N,FALSE,Shandong,Zibo,26+2,FALSE,FALSE,none,261,185,261,Zibo,2+26
1635A,莆田园,山东,淄博,118.3092,36.8198,N,FALSE,Shandong,Zibo,26+2,FALSE,FALSE,none,261,185,261,Zibo,2+26
1626A,二轻机（已停运）,山东,聊城,115.9968,36.4568,Y,FALSE,Shandong,Liaocheng,26+2,FALSE,FALSE,none,252,344,252,Liaocheng,2+26
1625A,区政府,山东,聊城,115.9848,36.4372,N,FALSE,Shandong,Liaocheng,26+2,FALSE,FALSE,none,252,344,252,Liaocheng,2+26
1624A,监理站,山东,德州,116.3189,37.4489,N,FALSE,Shandong,Dezhou,26+2,FALSE,FALSE,none,246,117,246,Dezhou,2+26
1623A,黑马集团,山东,德州,116.2729,37.4504,N,FALSE,Shandong,Dezhou,26+2,FALSE,FALSE,none,246,117,246,Dezhou,2+26
1633A,双山,山东,淄博,117.8477,36.497,N,FALSE,Shandong,Zibo,26+2,FALSE,FALSE,none,261,185,261,Zibo,2+26
1603A,民主桥,辽宁,丹东,124.3678,40.1194,N,FALSE,Liaoning,Dandong,none,FALSE,FALSE,none,200,21,200,Dandong,
1616A,技术学院,山东,济南,117.6789,36.2289,N,FALSE,Shandong,Jinan,26+2,FALSE,FALSE,none,249,184,249,Jinan,2+26
1601A,临江后街,辽宁,丹东,124.4256,40.1503,N,FALSE,Liaoning,Dandong,none,FALSE,FALSE,none,200,21,200,Dandong,
1519A,市四中,湖南,株洲,113.167,27.8667,N,FALSE,Hunan,Zhuzhou,none,FALSE,FALSE,none,162,141,162,Zhuzhou,
1518A,株冶医院,湖南,株洲,113.095,27.8867,N,FALSE,Hunan,Zhuzhou,none,FALSE,FALSE,none,162,141,162,Zhuzhou,
1515A,天台山庄,湖南,株洲,113.135,27.8244,N,FALSE,Hunan,Zhuzhou,none,FALSE,FALSE,none,162,141,162,Zhuzhou,
1514A,科大,湖南,湘潭,112.9074,27.9119,N,FALSE,Hunan,Xiangtan,none,FALSE,FALSE,none,156,202,156,Xiangtan,
1513A,岳塘,湖南,湘潭,112.9227,27.8159,N,FALSE,Hunan,Xiangtan,none,FALSE,FALSE,none,156,202,156,Xiangtan,
1512A,江麓,湖南,湘潭,112.8937,27.8728,N,FALSE,Hunan,Xiangtan,none,FALSE,FALSE,none,156,202,156,Xiangtan,
1520A,火车站,湖南,株洲,113.143,27.8381,N,FALSE,Hunan,Zhuzhou,none,FALSE,FALSE,none,162,141,162,Zhuzhou,
1511A,市监测站,湖南,湘潭,112.9118,27.8403,N,FALSE,Hunan,Xiangtan,none,FALSE,FALSE,none,156,202,156,Xiangtan,
1489A,学院路,宁夏,银川,106.1358,38.5036,N,FALSE,Ningxia Hui,Yinchuan,none,FALSE,FALSE,none,224,294,224,Yinchuan,
1488A,贺兰山东路,宁夏,银川,106.2328,38.4975,N,FALSE,Ningxia Hui,Yinchuan,none,FALSE,FALSE,none,224,294,224,Yinchuan,
1602A,元宝山,辽宁,丹东,124.3933,40.1461,N,FALSE,Liaoning,Dandong,none,FALSE,FALSE,none,200,21,200,Dandong,
1486A,宁安大街(停运160615),宁夏,银川,106.217,38.4536,Y,FALSE,Ningxia Hui,Yinchuan,none,FALSE,FALSE,none,224,294,224,Yinchuan,
1485A,银湖巷(停运160703),宁夏,银川,106.2682,38.4744,Y,FALSE,Ningxia Hui,Yinchuan,none,FALSE,FALSE,none,224,294,224,Yinchuan,
1484A,贺兰山马莲口(对照点),宁夏,银川,105.9512,38.6016,Y,FALSE,Ningxia Hui,Yinchuan,none,FALSE,FALSE,none,224,294,224,Yinchuan,
1508A,板塘,湖南,湘潭,112.9433,27.8614,N,FALSE,Hunan,Xiangtan,none,FALSE,FALSE,none,156,202,156,Xiangtan,
1524A,市监测站,湖南,株洲,113.13,27.8528,N,FALSE,Hunan,Zhuzhou,none,FALSE,FALSE,none,162,141,162,Zhuzhou,
1487A,宁化生活区(停运160703),宁夏,银川,106.0715,38.4858,Y,FALSE,Ningxia Hui,Yinchuan,none,FALSE,FALSE,none,224,294,224,Yinchuan,
1559A,大京风景区,湖南,株洲,113.251,27.8336,Y,FALSE,Hunan,Zhuzhou,none,FALSE,FALSE,none,162,141,162,Zhuzhou,
1552A,桐木岭,贵州,贵阳,106.805,26.3003,Y,FALSE,Guizhou,Guiyang,none,FALSE,FALSE,none,80,270,80,Guiyang,
1600A,江湾东路,辽宁,丹东,124.3303,40.0625,N,FALSE,Liaoning,Dandong,none,FALSE,FALSE,none,200,21,200,Dandong,
1595A,奥林花园,内蒙古,鄂尔多斯,109.9734,39.7884,N,FALSE,Nei Mongol,Ordos,none,FALSE,FALSE,none,215,301,215,Ordos,
1593A,康泽苑,内蒙古,鄂尔多斯,109.7736,39.5986,N,FALSE,Nei Mongol,Ordos,none,FALSE,FALSE,none,215,301,215,Ordos,
1592A,巴音孟克林场办事处,内蒙古,鄂尔多斯,109.9486,39.8261,N,FALSE,Nei Mongol,Ordos,none,FALSE,FALSE,none,215,301,215,Ordos,
1591A,综合楼,内蒙古,鄂尔多斯,110.0023,39.8129,N,FALSE,Nei Mongol,Ordos,none,FALSE,FALSE,none,215,301,215,Ordos,
1590A,东河鸿龙湾,内蒙古,包头,110.0377,40.5546,N,FALSE,Nei Mongol,Baotou,none,FALSE,FALSE,none,210,234,210,Baotou,
1594A,华泰汽车城,内蒙古,鄂尔多斯,109.8119,39.5989,N,FALSE,Nei Mongol,Ordos,none,FALSE,FALSE,none,215,301,215,Ordos,
1588A,青山宾馆,内蒙古,包头,109.8538,40.6821,N,FALSE,Nei Mongol,Baotou,none,FALSE,FALSE,none,210,234,210,Baotou,
1587A,东河城环局,内蒙古,包头,110.0067,40.5905,N,FALSE,Nei Mongol,Baotou,none,FALSE,FALSE,none,210,234,210,Baotou,
1586A,包百大楼(停用200107),内蒙古,包头,109.8104,40.6575,Y,FALSE,Nei Mongol,Baotou,none,FALSE,FALSE,none,210,234,210,Baotou,
1585A,市环境监测站,内蒙古,包头,109.8756,40.6532,N,FALSE,Nei Mongol,Baotou,none,FALSE,FALSE,none,210,234,210,Baotou,
1564A,韶山,湖南,湘潭,112.4876,27.9164,Y,FALSE,Hunan,Xiangtan,none,FALSE,FALSE,none,156,202,156,Xiangtan,
1589A,惠龙物流,内蒙古,包头,109.8654,40.6288,N,FALSE,Nei Mongol,Baotou,none,FALSE,FALSE,none,210,234,210,Baotou,
1562A,昭山,湖南,湘潭,113.0048,27.9153,N,FALSE,Hunan,Xiangtan,none,FALSE,FALSE,none,156,202,156,Xiangtan,
1384A,西区,广东,江门,113.074,22.5811,N,FALSE,Guangdong,Jiangmen,none,FALSE,TRUE,PRD,49,172,49,Jiangmen,PRD
1383A,北街,广东,江门,113.104,22.6069,N,FALSE,Guangdong,Jiangmen,none,FALSE,TRUE,PRD,49,172,49,Jiangmen,PRD
1382A,长江旅游区,广东,中山,113.4411,22.4853,Y,FALSE,Guangdong,Zhongshan,none,FALSE,TRUE,PRD,62,22,62,Zhongshan,PRD
